champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Mordekaiser,Jayce,82,126,1.75,2.28,0.6072,0.3928,0.359,0.449,16128,21916,0 days 00:17:12,0 days 00:17:52,0.403,0.597,0.5106,0.5113,0.0051,0.0174,0.0158,0.0497
Mordekaiser,Kassadin,82,38,1.75,2.82,0.6338,0.3662,0.348,0.445,17052,19455,0 days 00:17:56,0 days 00:16:40,0.4867,0.5133,0.5106,0.5068,0.0051,0.0247,0.0158,0.0122
Xerath,Zac,101,154,2.57,3.1,0.2753,0.7247,0.458,0.451,22148,15367,0 days 00:18:16,0 days 00:18:09,0.436,0.564,0.5026,0.0,0.0391,0.0,0.0496,0.0074
Azir,Xerath,268,101,1.7,3.33,0.3369,0.6631,0.352,0.49,14606,23176,0 days 00:17:38,0 days 00:18:51,0.433,0.567,0.4874,0.5026,0.0092,0.0391,0.0006,0.0496
Akali,Qiyana,84,246,1.99,2.09,0.4269,0.5731,0.419,0.46,18084,20827,0 days 00:18:09,0 days 00:18:43,0.491,0.509,0.4776,0.5096,0.0869,0.0724,0.2186,0.1252
Nunu & Willump,Xerath,20,101,2.56,2.92,0.5884,0.4116,0.519,0.506,16162,23771,0 days 00:17:48,0 days 00:19:12,0.503,0.497,0.4601,0.5026,0.0062,0.0391,0.0112,0.0496
Nocturne,Zed,56,238,2.09,2.28,0.4691,0.5309,0.442,0.462,16334,20303,0 days 00:17:49,0 days 00:17:24,0.5275,0.4725,0.5215,0.5001,0.015,0.126,0.0231,0.4129
Pantheon,Lux,80,99,2.29,2.61,0.5156,0.4844,0.452,0.469,15976,18575,0 days 00:17:40,0 days 00:18:47,0.4879,0.5121,0.517,0.4811,0.0428,0.0125,0.1064,0.0037
Nocturne,Jayce,56,126,2.31,1.93,0.6008,0.3992,0.447,0.438,14694,19378,0 days 00:16:34,0 days 00:16:57,0.5798,0.4202,0.5215,0.5113,0.015,0.0174,0.0231,0.0497
Sett,Jayce,875,126,2.08,2.17,0.5583,0.4417,0.419,0.472,17123,23645,0 days 00:17:26,0 days 00:17:14,0.4808,0.5192,0.5113,0.5113,0.0199,0.0174,0.1052,0.0497
Twisted Fate,Tristana,4,18,2.07,2.37,0.2794,0.7206,0.403,0.433,10548,14887,0 days 00:14:31,0 days 00:17:19,0.4811,0.5189,0.4916,0.5027,0.0676,0.0094,0.0139,0.0498
Pantheon,Riven,80,92,2.36,1.91,0.4708,0.5292,0.479,0.4,18015,14677,0 days 00:17:17,0 days 00:17:23,0.5368,0.4632,0.517,0.5219,0.0428,0.0064,0.1064,0.0043
Pyke,Vladimir,555,8,2.82,2.15,0.4314,0.5686,0.481,0.434,14269,23378,0 days 00:16:15,0 days 00:19:13,0.5126,0.4874,0.5346,0.4893,0.0052,0.0362,0.04,0.0247
Sion,Nocturne,14,56,2.67,2.1,0.5184,0.4816,0.402,0.43,13649,14201,0 days 00:16:41,0 days 00:17:15,0.55,0.45,0.5283,0.5215,0.0054,0.015,0.0051,0.0231
Tristana,Orianna,18,61,2.37,2.44,0.6701,0.3299,0.423,0.424,15373,13681,0 days 00:17:44,0 days 00:15:43,0.567,0.433,0.5027,0.4652,0.0094,0.0305,0.0498,0.003
Kled,LeBlanc,240,7,2.34,2.79,0.5532,0.4468,0.441,0.455,15640,17705,0 days 00:18:18,0 days 00:17:14,0.5232,0.4768,0.5388,0.4971,0.009,0.0821,0.0122,0.1215
Orianna,Irelia,61,39,2.45,1.83,0.2995,0.7005,0.477,0.429,17205,18032,0 days 00:17:06,0 days 00:18:34,0.5026,0.4974,0.4652,0.454,0.0305,0.0348,0.003,0.1462
Kled,Katarina,240,55,2.92,2.09,0.6762,0.3238,0.485,0.492,17249,19782,0 days 00:18:15,0 days 00:15:55,0.5728,0.4272,0.5388,0.5115,0.009,0.096,0.0122,0.1899
Veigar,Tristana,45,18,2.11,2.37,0.2925,0.7075,0.409,0.415,14576,17441,0 days 00:14:32,0 days 00:17:37,0.432,0.568,0.4841,0.5027,0.006,0.0094,0.0007,0.0498
Ryze,Ahri,13,103,1.79,3.1,0.3866,0.6134,0.382,0.443,16573,16844,0 days 00:17:44,0 days 00:18:10,0.4136,0.5864,0.4512,0.5163,0.0154,0.0383,0.0025,0.004
Neeko,Anivia,518,34,2.07,2.56,0.477,0.523,0.41,0.431,16314,17414,0 days 00:17:16,0 days 00:17:51,0.4434,0.5566,0.5324,0.5166,0.0084,0.0338,0.0021,0.0456
Twisted Fate,Mordekaiser,4,82,2.19,2.03,0.3066,0.6934,0.436,0.359,13936,16433,0 days 00:16:40,0 days 00:17:10,0.4604,0.5396,0.4916,0.5106,0.0676,0.0051,0.0139,0.0158
Zed,LeBlanc,238,7,2.01,2.38,0.5509,0.4491,0.428,0.425,19540,15957,0 days 00:18:56,0 days 00:17:40,0.5047,0.4953,0.5001,0.4971,0.126,0.0821,0.4129,0.1215
Irelia,Annie,39,1,1.69,2.51,0.6111,0.3889,0.437,0.48,17582,21193,0 days 00:18:46,0 days 00:17:10,0.424,0.576,0.454,0.5412,0.0348,0.0109,0.1462,0.0012
Nocturne,Yone,56,777,2.4,1.88,0.5886,0.4114,0.465,0.423,17465,18787,0 days 00:17:31,0 days 00:16:33,0.5267,0.4733,0.5215,0.4847,0.015,0.0629,0.0231,0.0515
Diana,Malzahar,131,90,2.49,2.22,0.7487,0.2513,0.458,0.419,18965,17324,0 days 00:17:59,0 days 00:17:21,0.5576,0.4424,0.4857,0.5242,0.0194,0.0138,0.0887,0.0045
Syndra,Orianna,134,61,2.22,2.46,0.5926,0.4074,0.416,0.452,17931,15332,0 days 00:18:38,0 days 00:17:52,0.5063,0.4937,0.4653,0.4652,0.0152,0.0305,0.0024,0.003
Mordekaiser,Nocturne,82,56,2.11,2.2,0.5278,0.4722,0.384,0.479,18311,17338,0 days 00:16:30,0 days 00:17:50,0.5169,0.4831,0.5106,0.5215,0.0051,0.015,0.0158,0.0231
Zed,Renekton,238,58,2.25,2.0,0.4668,0.5332,0.451,0.402,21003,15566,0 days 00:16:33,0 days 00:18:28,0.5065,0.4935,0.5001,0.4974,0.126,0.0196,0.4129,0.1333
Viktor,Aurelion Sol,112,136,2.38,2.94,0.44,0.56,0.443,0.489,23423,17063,0 days 00:18:37,0 days 00:17:58,0.4767,0.5233,0.5027,0.5528,0.0552,0.0067,0.0086,0.0006
Veigar,Sett,45,875,2.41,1.94,0.4138,0.5862,0.457,0.395,19078,16759,0 days 00:16:57,0 days 00:17:34,0.4865,0.5135,0.4841,0.5113,0.006,0.0199,0.0007,0.1052
Sylas,Renekton,517,58,2.14,2.04,0.4499,0.5501,0.467,0.439,20042,17869,0 days 00:16:14,0 days 00:18:40,0.5166,0.4834,0.4944,0.4974,0.1351,0.0196,0.242,0.1333
Vladimir,Ryze,8,13,2.6,1.97,0.5736,0.4264,0.414,0.389,19988,19939,0 days 00:17:20,0 days 00:18:56,0.5494,0.4506,0.4893,0.4512,0.0362,0.0154,0.0247,0.0025
Akali,Mordekaiser,84,82,2.24,1.86,0.4606,0.5394,0.422,0.375,19380,19492,0 days 00:17:25,0 days 00:18:36,0.4728,0.5272,0.4776,0.5106,0.0869,0.0051,0.2186,0.0158
Talon,Wukong,91,62,1.99,2.29,0.4252,0.5748,0.453,0.413,18726,17243,0 days 00:17:02,0 days 00:18:35,0.4589,0.5411,0.5156,0.5194,0.0862,0.0054,0.183,0.0095
Cho'Gath,Ryze,31,13,2.48,1.99,0.5766,0.4234,0.408,0.411,14768,18857,0 days 00:16:49,0 days 00:17:26,0.4857,0.5143,0.5178,0.4512,0.0058,0.0154,0.001,0.0025
Aurelion Sol,LeBlanc,136,7,2.47,2.87,0.3163,0.6837,0.462,0.469,17537,18191,0 days 00:18:31,0 days 00:18:15,0.5413,0.4587,0.5528,0.4971,0.0067,0.0821,0.0006,0.1215
Azir,Qiyana,268,246,1.76,2.27,0.4215,0.5785,0.386,0.449,16919,18000,0 days 00:18:36,0 days 00:17:42,0.5,0.5,0.4874,0.5096,0.0092,0.0724,0.0006,0.1252
Katarina,Fizz,55,105,2.01,2.61,0.3814,0.6186,0.471,0.456,19238,17572,0 days 00:17:45,0 days 00:18:18,0.4904,0.5096,0.5115,0.4952,0.096,0.0313,0.1899,0.0728
Riven,Malphite,92,54,2.36,2.29,0.6117,0.3883,0.424,0.413,16136,15409,0 days 00:18:46,0 days 00:17:30,0.4712,0.5288,0.5219,0.5346,0.0064,0.0129,0.0043,0.1194
Kled,Viego,240,234,2.43,1.9,0.6189,0.3811,0.458,0.434,15990,18147,0 days 00:16:52,0 days 00:16:02,0.5206,0.4794,0.5388,0.5035,0.009,0.053,0.0122,0.1378
Galio,Neeko,3,518,2.61,2.4,0.3722,0.6278,0.455,0.433,12980,15572,0 days 00:17:24,0 days 00:18:24,0.5062,0.4938,0.5129,0.5324,0.0479,0.0084,0.0386,0.0021
Aurelion Sol,Ryze,136,13,2.77,2.15,0.5555,0.4445,0.491,0.397,18475,18700,0 days 00:16:52,0 days 00:19:00,0.4868,0.5132,0.5528,0.4512,0.0067,0.0154,0.0006,0.0025
Rumble,Viktor,68,112,2.61,2.32,0.6133,0.3867,0.46,0.437,18844,21596,0 days 00:18:29,0 days 00:17:52,0.4946,0.5054,0.5117,0.5027,0.0228,0.0552,0.2814,0.0086
Syndra,Fizz,134,105,1.62,2.81,0.3045,0.6955,0.376,0.44,16195,15860,0 days 00:18:07,0 days 00:17:39,0.4066,0.5934,0.4653,0.4952,0.0152,0.0313,0.0024,0.0728
Rumble,Nunu & Willump,68,20,2.25,2.63,0.516,0.484,0.487,0.53,21032,17011,0 days 00:17:53,0 days 00:16:45,0.471,0.529,0.5117,0.4601,0.0228,0.0062,0.2814,0.0112
Neeko,Orianna,518,61,2.39,2.41,0.5871,0.4129,0.412,0.448,16047,17390,0 days 00:18:35,0 days 00:17:43,0.5401,0.4599,0.5324,0.4652,0.0084,0.0305,0.0021,0.003
Xerath,Pantheon,101,80,2.99,2.2,0.5084,0.4916,0.49,0.446,22761,15979,0 days 00:18:55,0 days 00:17:56,0.5319,0.4681,0.5026,0.517,0.0391,0.0428,0.0496,0.1064
Zoe,Nunu & Willump,142,20,2.52,2.33,0.6048,0.3952,0.451,0.485,20288,14952,0 days 00:19:07,0 days 00:17:28,0.4695,0.5305,0.5021,0.4601,0.042,0.0062,0.0294,0.0112
Tristana,Veigar,18,45,2.34,2.13,0.7059,0.2941,0.413,0.407,17615,14548,0 days 00:17:49,0 days 00:14:31,0.5703,0.4297,0.5027,0.4841,0.0094,0.006,0.0498,0.0007
Nunu & Willump,Akali,20,84,2.36,2.48,0.3913,0.6087,0.529,0.454,17481,21518,0 days 00:18:20,0 days 00:18:29,0.4799,0.5201,0.4601,0.4776,0.0062,0.0869,0.0112,0.2186
Diana,Ahri,131,103,2.12,2.54,0.5537,0.4463,0.441,0.449,19502,17040,0 days 00:18:20,0 days 00:17:10,0.5143,0.4857,0.4857,0.5163,0.0194,0.0383,0.0887,0.004
Xerath,Zed,101,238,2.65,2.15,0.3721,0.6279,0.448,0.431,20686,19217,0 days 00:18:13,0 days 00:18:45,0.5016,0.4984,0.5026,0.5001,0.0391,0.126,0.0496,0.4129
Jayce,Lux,126,99,1.99,3.17,0.4331,0.5669,0.423,0.485,20126,19481,0 days 00:18:48,0 days 00:18:19,0.5,0.5,0.5113,0.4811,0.0174,0.0125,0.0497,0.0037
Corki,Cassiopeia,42,69,2.52,2.42,0.2414,0.7586,0.454,0.449,22393,19564,0 days 00:18:24,0 days 00:18:01,0.5229,0.4771,0.5069,0.5078,0.0093,0.0134,0.0003,0.0039
Renekton,Qiyana,58,246,2.2,1.94,0.619,0.381,0.423,0.451,15792,18596,0 days 00:18:59,0 days 00:15:35,0.5225,0.4775,0.4974,0.5096,0.0196,0.0724,0.1333,0.1252
Galio,Malphite,3,54,2.94,2.37,0.554,0.446,0.501,0.428,15339,13479,0 days 00:18:26,0 days 00:18:03,0.5705,0.4295,0.5129,0.5346,0.0479,0.0129,0.0386,0.1194
Rumble,Gwen,68,887,2.63,1.75,0.5883,0.4117,0.474,0.392,20776,16986,0 days 00:17:53,0 days 00:16:51,0.5885,0.4115,0.5117,0.4874,0.0228,0.0118,0.2814,0.2419
Aurelion Sol,Yone,136,777,2.69,2.05,0.3841,0.6159,0.486,0.42,18103,19578,0 days 00:17:18,0 days 00:18:21,0.5274,0.4726,0.5528,0.4847,0.0067,0.0629,0.0006,0.0515
Diana,Malphite,131,54,2.07,2.45,0.615,0.385,0.457,0.434,19773,15521,0 days 00:18:56,0 days 00:17:30,0.5274,0.4726,0.4857,0.5346,0.0194,0.0129,0.0887,0.1194
Lucian,Irelia,236,39,1.88,1.78,0.4419,0.5581,0.436,0.41,19136,17054,0 days 00:16:56,0 days 00:16:58,0.4745,0.5255,0.4617,0.454,0.0463,0.0348,0.0429,0.1462
Talon,Viktor,91,112,2.39,2.23,0.6288,0.3712,0.448,0.4,18360,20750,0 days 00:17:56,0 days 00:18:33,0.5189,0.4811,0.5156,0.5027,0.0862,0.0552,0.183,0.0086
Aurelion Sol,Lissandra,136,127,3.09,2.38,0.5625,0.4375,0.479,0.471,17498,18326,0 days 00:17:05,0 days 00:18:21,0.625,0.375,0.5528,0.5103,0.0067,0.0158,0.0006,0.0024
Neeko,Nunu & Willump,518,20,2.65,2.4,0.6053,0.3947,0.461,0.492,20500,13589,0 days 00:18:20,0 days 00:15:33,0.5696,0.4304,0.5324,0.4601,0.0084,0.0062,0.0021,0.0112
Kled,Yone,240,777,2.8,1.81,0.6316,0.3684,0.479,0.408,16716,19001,0 days 00:17:08,0 days 00:16:14,0.5427,0.4573,0.5388,0.4847,0.009,0.0629,0.0122,0.0515
Akali,Aurelion Sol,84,136,2.34,2.73,0.6123,0.3877,0.444,0.497,20202,19913,0 days 00:18:28,0 days 00:18:50,0.4418,0.5582,0.4776,0.5528,0.0869,0.0067,0.2186,0.0006
Orianna,Azir,61,268,2.61,2.15,0.4351,0.5649,0.436,0.397,15053,16965,0 days 00:17:55,0 days 00:18:22,0.5141,0.4859,0.4652,0.4874,0.0305,0.0092,0.003,0.0006
Lucian,Sion,236,14,1.98,2.35,0.6149,0.3851,0.444,0.392,20824,13570,0 days 00:18:07,0 days 00:15:56,0.4972,0.5028,0.4617,0.5283,0.0463,0.0054,0.0429,0.0051
Kassadin,Garen,38,86,2.27,2.58,0.3594,0.6406,0.445,0.377,16580,15666,0 days 00:15:33,0 days 00:17:37,0.44,0.56,0.5068,0.5101,0.0247,0.0099,0.0122,0.0168
Twisted Fate,Zoe,4,142,2.32,2.66,0.2943,0.7057,0.445,0.452,13983,18019,0 days 00:17:37,0 days 00:17:55,0.5362,0.4638,0.4916,0.5021,0.0676,0.042,0.0139,0.0294
Anivia,Wukong,34,62,2.55,1.98,0.6304,0.3696,0.437,0.412,17509,14967,0 days 00:17:49,0 days 00:16:33,0.5126,0.4874,0.5166,0.5194,0.0338,0.0054,0.0456,0.0095
Kassadin,Aurelion Sol,38,136,2.31,2.5,0.6475,0.3525,0.412,0.476,17419,14971,0 days 00:18:08,0 days 00:17:09,0.5,0.5,0.5068,0.5528,0.0247,0.0067,0.0122,0.0006
Aurelion Sol,Irelia,136,39,2.67,1.75,0.3103,0.6897,0.476,0.421,16869,17875,0 days 00:16:26,0 days 00:17:53,0.5721,0.4279,0.5528,0.454,0.0067,0.0348,0.0006,0.1462
Yone,Kled,777,240,1.8,2.83,0.3606,0.6394,0.409,0.48,19026,16771,0 days 00:16:12,0 days 00:17:08,0.4588,0.5412,0.4847,0.5388,0.0629,0.009,0.0515,0.0122
Veigar,Gwen,45,887,2.48,2.02,0.4568,0.5432,0.464,0.367,18563,16146,0 days 00:17:29,0 days 00:18:50,0.5052,0.4948,0.4841,0.4874,0.006,0.0118,0.0007,0.2419
Corki,Aurelion Sol,42,136,2.56,2.56,0.5091,0.4909,0.508,0.462,26317,18940,0 days 00:18:02,0 days 00:18:23,0.52,0.48,0.5069,0.5528,0.0093,0.0067,0.0003,0.0006
Wukong,Ekko,62,245,2.74,1.9,0.6198,0.3802,0.403,0.44,16509,17435,0 days 00:16:57,0 days 00:16:52,0.592,0.408,0.5194,0.513,0.0054,0.0287,0.0095,0.0129
Zed,Talon,238,91,2.21,1.9,0.5798,0.4202,0.448,0.438,21452,18671,0 days 00:18:39,0 days 00:17:39,0.5009,0.4991,0.5001,0.5156,0.126,0.0862,0.4129,0.183
Corki,Rumble,42,68,2.36,2.67,0.3657,0.6343,0.495,0.46,23192,19727,0 days 00:18:20,0 days 00:18:00,0.489,0.511,0.5069,0.5117,0.0093,0.0228,0.0003,0.2814
Viktor,Qiyana,112,246,2.05,2.19,0.3614,0.6386,0.413,0.445,19502,17551,0 days 00:18:28,0 days 00:17:21,0.5116,0.4884,0.5027,0.5096,0.0552,0.0724,0.0086,0.1252
Viego,Zed,234,238,1.83,2.42,0.3883,0.6117,0.416,0.457,16976,20837,0 days 00:17:32,0 days 00:17:54,0.5034,0.4966,0.5035,0.5001,0.053,0.126,0.1378,0.4129
Kassadin,Mordekaiser,38,82,2.84,1.74,0.3562,0.6438,0.445,0.349,19498,17148,0 days 00:16:37,0 days 00:17:53,0.5175,0.4825,0.5068,0.5106,0.0247,0.0051,0.0122,0.0158
Viego,Gwen,234,887,2.07,2.02,0.4737,0.5263,0.453,0.403,18901,18066,0 days 00:17:07,0 days 00:16:52,0.4883,0.5117,0.5035,0.4874,0.053,0.0118,0.1378,0.2419
Veigar,Viktor,45,112,2.57,2.6,0.5499,0.4501,0.431,0.432,17155,21850,0 days 00:17:57,0 days 00:18:15,0.4856,0.5144,0.4841,0.5027,0.006,0.0552,0.0007,0.0086
Viego,Nunu & Willump,234,20,2.15,2.39,0.6025,0.3975,0.464,0.519,18631,15662,0 days 00:18:31,0 days 00:16:06,0.5138,0.4862,0.5035,0.4601,0.053,0.0062,0.1378,0.0112
Akali,Renekton,84,58,2.17,2.21,0.431,0.569,0.435,0.426,20968,17335,0 days 00:16:15,0 days 00:19:17,0.472,0.528,0.4776,0.4974,0.0869,0.0196,0.2186,0.1333
Lissandra,Mordekaiser,127,82,2.2,2.0,0.4074,0.5926,0.412,0.355,15775,16674,0 days 00:17:14,0 days 00:17:40,0.4815,0.5185,0.5103,0.5106,0.0158,0.0051,0.0024,0.0158
Galio,Talon,3,91,2.57,2.4,0.3069,0.6931,0.47,0.481,14568,19809,0 days 00:18:03,0 days 00:18:40,0.4721,0.5279,0.5129,0.5156,0.0479,0.0862,0.0386,0.183
Jayce,Malzahar,126,90,2.19,2.56,0.6588,0.3412,0.424,0.435,17790,17953,0 days 00:17:21,0 days 00:18:09,0.4947,0.5053,0.5113,0.5242,0.0174,0.0138,0.0497,0.0045
Sylas,Vladimir,517,8,2.1,2.19,0.5363,0.4637,0.451,0.435,20296,22912,0 days 00:18:01,0 days 00:18:01,0.4929,0.5071,0.4944,0.4893,0.1351,0.0362,0.242,0.0247
Ryze,Azir,13,268,2.04,2.49,0.3884,0.6116,0.4,0.426,15516,18230,0 days 00:17:54,0 days 00:17:32,0.4412,0.5588,0.4512,0.4874,0.0154,0.0092,0.0025,0.0006
Anivia,Lux,34,99,2.42,2.55,0.6019,0.3981,0.421,0.449,16060,18948,0 days 00:18:11,0 days 00:17:28,0.5456,0.4544,0.5166,0.4811,0.0338,0.0125,0.0456,0.0037
Talon,Yasuo,91,157,2.42,1.66,0.574,0.426,0.467,0.397,18899,17192,0 days 00:16:37,0 days 00:17:53,0.5116,0.4884,0.5156,0.4945,0.0862,0.0824,0.183,0.1139
Jayce,Aurelion Sol,126,136,2.02,2.83,0.6038,0.3962,0.458,0.479,20438,15549,0 days 00:18:03,0 days 00:17:16,0.4921,0.5079,0.5113,0.5528,0.0174,0.0067,0.0497,0.0006
Akali,Sylas,84,517,2.21,2.12,0.4926,0.5074,0.452,0.467,22142,20765,0 days 00:18:13,0 days 00:18:53,0.4911,0.5089,0.4776,0.4944,0.0869,0.1351,0.2186,0.242
Sett,Wukong,875,62,1.84,2.53,0.4559,0.5441,0.429,0.453,19600,19317,0 days 00:18:29,0 days 00:16:39,0.4902,0.5098,0.5113,0.5194,0.0199,0.0054,0.1052,0.0095
Yone,Nocturne,777,56,1.87,2.41,0.4095,0.5905,0.424,0.465,18765,17488,0 days 00:16:33,0 days 00:17:31,0.4722,0.5278,0.4847,0.5215,0.0629,0.015,0.0515,0.0231
Riven,Yasuo,92,157,2.48,1.54,0.6886,0.3114,0.439,0.398,16831,15306,0 days 00:17:16,0 days 00:16:43,0.5274,0.4726,0.5219,0.4945,0.0064,0.0824,0.0043,0.1139
Jayce,Viego,126,234,2.15,2.01,0.5356,0.4644,0.456,0.438,21832,17006,0 days 00:17:19,0 days 00:16:48,0.5175,0.4825,0.5113,0.5035,0.0174,0.053,0.0497,0.1378
Irelia,Sylas,39,517,1.64,2.31,0.575,0.425,0.43,0.482,19838,20002,0 days 00:18:13,0 days 00:17:10,0.4523,0.5477,0.454,0.4944,0.0348,0.1351,0.1462,0.242
Twisted Fate,Orianna,4,61,2.44,2.74,0.3636,0.6364,0.442,0.463,13180,16516,0 days 00:17:44,0 days 00:17:55,0.5369,0.4631,0.4916,0.4652,0.0676,0.0305,0.0139,0.003
Azir,Pyke,268,555,1.61,3.45,0.4219,0.5781,0.392,0.516,19944,15758,0 days 00:19:40,0 days 00:17:01,0.3929,0.6071,0.4874,0.5346,0.0092,0.0052,0.0006,0.04
Kassadin,Cassiopeia,38,69,2.91,1.85,0.5579,0.4421,0.446,0.396,18674,17893,0 days 00:16:51,0 days 00:17:47,0.5524,0.4476,0.5068,0.5078,0.0247,0.0134,0.0122,0.0039
LeBlanc,Wukong,7,62,3.01,1.9,0.6297,0.3703,0.455,0.404,16497,14916,0 days 00:17:39,0 days 00:17:19,0.5035,0.4965,0.4971,0.5194,0.0821,0.0054,0.1215,0.0095
Renekton,Akali,58,84,2.2,2.19,0.5673,0.4327,0.427,0.436,17353,20996,0 days 00:19:17,0 days 00:16:15,0.5206,0.4794,0.4974,0.4776,0.0196,0.0869,0.1333,0.2186
Syndra,Veigar,134,45,2.4,2.2,0.6331,0.3669,0.438,0.426,21359,17907,0 days 00:19:21,0 days 00:17:53,0.4955,0.5045,0.4653,0.4841,0.0152,0.006,0.0024,0.0007
Talon,Sylas,91,517,2.14,2.16,0.4945,0.5055,0.47,0.454,21839,19385,0 days 00:18:35,0 days 00:18:17,0.5042,0.4958,0.5156,0.4944,0.0862,0.1351,0.183,0.242
Ryze,Yasuo,13,157,1.98,2.15,0.3456,0.6544,0.397,0.416,15525,16826,0 days 00:16:45,0 days 00:17:50,0.4184,0.5816,0.4512,0.4945,0.0154,0.0824,0.0025,0.1139
Jayce,Irelia,126,39,2.24,1.67,0.3981,0.6019,0.481,0.416,23180,17771,0 days 00:17:31,0 days 00:17:05,0.55,0.45,0.5113,0.454,0.0174,0.0348,0.0497,0.1462
Vladimir,Rumble,8,68,2.29,2.46,0.4824,0.5176,0.437,0.465,21185,21759,0 days 00:17:37,0 days 00:18:37,0.4867,0.5133,0.4893,0.5117,0.0362,0.0228,0.0247,0.2814
Sett,Viego,875,234,2.19,1.93,0.6929,0.3071,0.446,0.441,20774,19059,0 days 00:17:55,0 days 00:16:21,0.5324,0.4676,0.5113,0.5035,0.0199,0.053,0.1052,0.1378
Gwen,Garen,887,86,2.09,2.19,0.5495,0.4505,0.411,0.371,18977,16087,0 days 00:16:43,0 days 00:17:10,0.5278,0.4722,0.4874,0.5101,0.0118,0.0099,0.2419,0.0168
Annie,Galio,1,3,2.58,2.92,0.5134,0.4866,0.467,0.497,16928,14261,0 days 00:17:45,0 days 00:18:51,0.4758,0.5242,0.5412,0.5129,0.0109,0.0479,0.0012,0.0386
Talon,Anivia,91,34,2.14,2.57,0.4456,0.5544,0.442,0.433,18967,17834,0 days 00:17:22,0 days 00:18:34,0.4934,0.5066,0.5156,0.5166,0.0862,0.0338,0.183,0.0456
Malphite,Galio,54,3,2.39,2.93,0.446,0.554,0.428,0.501,13533,15354,0 days 00:18:03,0 days 00:18:28,0.4318,0.5682,0.5346,0.5129,0.0129,0.0479,0.1194,0.0386
Diana,Katarina,131,55,2.22,2.24,0.5845,0.4155,0.464,0.489,19587,18957,0 days 00:18:17,0 days 00:16:22,0.5066,0.4934,0.4857,0.5115,0.0194,0.096,0.0887,0.1899
Fizz,Pyke,105,555,2.35,2.35,0.6293,0.3707,0.427,0.482,17191,14300,0 days 00:19:32,0 days 00:16:52,0.5209,0.4791,0.4952,0.5346,0.0313,0.0052,0.0728,0.04
Diana,Yasuo,131,157,2.24,1.82,0.5196,0.4804,0.452,0.422,17789,17182,0 days 00:16:41,0 days 00:17:09,0.4861,0.5139,0.4857,0.4945,0.0194,0.0824,0.0887,0.1139
Akali,Nocturne,84,56,2.53,2.02,0.601,0.399,0.454,0.444,20634,16481,0 days 00:17:31,0 days 00:18:30,0.507,0.493,0.4776,0.5215,0.0869,0.015,0.2186,0.0231
Qiyana,Annie,246,1,1.99,2.37,0.5654,0.4346,0.456,0.469,17919,18969,0 days 00:18:19,0 days 00:18:02,0.4885,0.5115,0.5096,0.5412,0.0724,0.0109,0.1252,0.0012
Garen,Orianna,86,61,2.24,2.49,0.5263,0.4737,0.358,0.416,12400,16035,0 days 00:16:52,0 days 00:17:24,0.4847,0.5153,0.5101,0.4652,0.0099,0.0305,0.0168,0.003
Jayce,Neeko,126,518,2.01,2.43,0.4032,0.5968,0.441,0.425,20364,16871,0 days 00:16:27,0 days 00:17:36,0.4615,0.5385,0.5113,0.5324,0.0174,0.0084,0.0497,0.0021
Malphite,Fizz,54,105,2.1,2.54,0.4108,0.5892,0.425,0.46,15870,17272,0 days 00:18:14,0 days 00:18:19,0.5022,0.4978,0.5346,0.4952,0.0129,0.0313,0.1194,0.0728
Anivia,Malzahar,34,90,2.92,2.37,0.6607,0.3393,0.441,0.406,16449,18052,0 days 00:17:24,0 days 00:17:39,0.5103,0.4897,0.5166,0.5242,0.0338,0.0138,0.0456,0.0045
Irelia,Qiyana,39,246,1.72,2.12,0.6249,0.3751,0.418,0.467,17815,19634,0 days 00:18:54,0 days 00:16:33,0.4884,0.5116,0.454,0.5096,0.0348,0.0724,0.1462,0.1252
Aurelion Sol,Neeko,136,518,2.92,2.0,0.4429,0.5571,0.53,0.437,19862,18816,0 days 00:17:04,0 days 00:18:26,0.5556,0.4444,0.5528,0.5324,0.0067,0.0084,0.0006,0.0021
Ahri,Lux,103,99,2.41,2.68,0.4833,0.5167,0.421,0.459,15838,19547,0 days 00:18:11,0 days 00:18:30,0.4996,0.5004,0.5163,0.4811,0.0383,0.0125,0.004,0.0037
Nunu & Willump,Viego,20,234,2.38,2.14,0.3905,0.6095,0.518,0.463,15632,18625,0 days 00:16:05,0 days 00:18:28,0.4855,0.5145,0.4601,0.5035,0.0062,0.053,0.0112,0.1378
Zed,Malphite,238,54,2.15,2.58,0.5003,0.4997,0.44,0.446,18403,16517,0 days 00:18:25,0 days 00:18:22,0.4634,0.5366,0.5001,0.5346,0.126,0.0129,0.4129,0.1194
Ryze,Camille,13,164,1.42,2.55,0.3182,0.6818,0.349,0.413,14586,14357,0 days 00:17:05,0 days 00:16:41,0.2712,0.7288,0.4512,0.5008,0.0154,0.0055,0.0025,0.0107
Azir,Yasuo,268,157,2.36,1.75,0.5027,0.4973,0.427,0.382,17916,15175,0 days 00:17:11,0 days 00:18:20,0.491,0.509,0.4874,0.4945,0.0092,0.0824,0.0006,0.1139
